2019-02-13 19:12:53,176 [INFO]: StackedDAE(
  (encoder): Sequential(
    (0): Linear(in_features=784, out_features=500, bias=True)
    (1): ReLU()
    (2): Linear(in_features=500, out_features=500, bias=True)
    (3): ReLU()
    (4): Linear(in_features=500, out_features=2000, bias=True)
    (5): ReLU()
  )
  (decoder): Sequential(
    (0): Linear(in_features=10, out_features=2000, bias=True)
    (1): ReLU()
    (2): Linear(in_features=2000, out_features=500, bias=True)
    (3): ReLU()
    (4): Linear(in_features=500, out_features=500, bias=True)
    (5): ReLU()
  )
  (_enc_mu): Linear(in_features=2000, out_features=10, bias=True)
  (_dec): Linear(in_features=500, out_features=784, bias=True)
)
2019-02-13 19:23:24,026 [INFO]: #Epoch  80: Reconstruct Loss: 240.7211, Valid Reconstruct Loss: 195.4199
2019-02-13 19:23:29,581 [INFO]: #Epoch  81: Reconstruct Loss: 240.6910, Valid Reconstruct Loss: 184.5503
2019-02-13 19:23:36,103 [INFO]: #Epoch  82: Reconstruct Loss: 240.3216, Valid Reconstruct Loss: 179.4836
2019-02-13 19:23:46,279 [INFO]: #Epoch  83: Reconstruct Loss: 240.2650, Valid Reconstruct Loss: 180.2401
2019-02-13 19:23:56,358 [INFO]: #Epoch  84: Reconstruct Loss: 239.9940, Valid Reconstruct Loss: 189.2615
2019-02-13 19:24:07,419 [INFO]: #Epoch  85: Reconstruct Loss: 240.0464, Valid Reconstruct Loss: 182.8952
2019-02-13 19:24:12,789 [INFO]: #Epoch  86: Reconstruct Loss: 239.6752, Valid Reconstruct Loss: 187.3750
2019-02-13 19:24:22,256 [INFO]: #Epoch  87: Reconstruct Loss: 239.6757, Valid Reconstruct Loss: 191.6096
2019-02-13 19:24:31,702 [INFO]: #Epoch  88: Reconstruct Loss: 239.1002, Valid Reconstruct Loss: 203.3730
2019-02-13 19:24:41,249 [INFO]: #Epoch  89: Reconstruct Loss: 238.9449, Valid Reconstruct Loss: 191.5782
2019-02-13 19:24:49,740 [INFO]: #Epoch  90: Reconstruct Loss: 239.0934, Valid Reconstruct Loss: 183.7605
2019-02-13 19:24:59,162 [INFO]: #Epoch  91: Reconstruct Loss: 238.9333, Valid Reconstruct Loss: 185.4957
2019-02-13 19:25:09,053 [INFO]: #Epoch  92: Reconstruct Loss: 238.6162, Valid Reconstruct Loss: 194.6090
2019-02-13 19:25:15,054 [INFO]: #Epoch  93: Reconstruct Loss: 238.5739, Valid Reconstruct Loss: 184.6995
2019-02-13 19:25:24,722 [INFO]: #Epoch  94: Reconstruct Loss: 238.1563, Valid Reconstruct Loss: 184.9929
2019-02-13 19:25:35,654 [INFO]: #Epoch  95: Reconstruct Loss: 238.1921, Valid Reconstruct Loss: 188.6684
2019-02-13 19:25:46,687 [INFO]: #Epoch  96: Reconstruct Loss: 237.8017, Valid Reconstruct Loss: 191.3289
2019-02-13 19:25:56,695 [INFO]: #Epoch  97: Reconstruct Loss: 237.9721, Valid Reconstruct Loss: 185.3762
2019-02-13 19:26:06,834 [INFO]: #Epoch  98: Reconstruct Loss: 237.7923, Valid Reconstruct Loss: 193.4908
2019-02-13 19:26:17,594 [INFO]: #Epoch  99: Reconstruct Loss: 237.5083, Valid Reconstruct Loss: 207.2870
2019-02-13 19:26:28,314 [INFO]: #Epoch 100: Reconstruct Loss: 237.3485, Valid Reconstruct Loss: 179.1692
2019-02-13 19:26:28,314 [INFO]: Switching to learning rate 0.000010
2019-02-13 19:26:34,377 [INFO]: #Epoch 101: Reconstruct Loss: 236.3544, Valid Reconstruct Loss: 185.0633
2019-02-13 19:26:43,547 [INFO]: #Epoch 102: Reconstruct Loss: 235.2594, Valid Reconstruct Loss: 181.5356
2019-02-13 19:26:49,556 [INFO]: #Epoch 103: Reconstruct Loss: 235.3864, Valid Reconstruct Loss: 186.7020
2019-02-13 19:26:58,848 [INFO]: #Epoch 104: Reconstruct Loss: 235.2212, Valid Reconstruct Loss: 182.1629
2019-02-13 19:27:04,794 [INFO]: #Epoch 105: Reconstruct Loss: 234.8403, Valid Reconstruct Loss: 186.7299
2019-02-13 19:27:14,140 [INFO]: #Epoch 106: Reconstruct Loss: 235.4203, Valid Reconstruct Loss: 180.8847
2019-02-13 19:27:18,248 [INFO]: #Epoch 107: Reconstruct Loss: 235.2731, Valid Reconstruct Loss: 183.4697
2019-02-13 19:27:24,894 [INFO]: #Epoch 108: Reconstruct Loss: 235.2164, Valid Reconstruct Loss: 184.5751
2019-02-13 19:27:31,032 [INFO]: #Epoch 109: Reconstruct Loss: 235.1438, Valid Reconstruct Loss: 182.2591
2019-02-13 19:27:39,918 [INFO]: #Epoch 110: Reconstruct Loss: 235.1103, Valid Reconstruct Loss: 180.9373
2019-02-13 19:27:46,457 [INFO]: #Epoch 111: Reconstruct Loss: 235.0939, Valid Reconstruct Loss: 182.2732
2019-02-13 19:27:52,743 [INFO]: #Epoch 112: Reconstruct Loss: 234.9775, Valid Reconstruct Loss: 180.4312
2019-02-13 19:27:58,637 [INFO]: #Epoch 113: Reconstruct Loss: 234.9582, Valid Reconstruct Loss: 182.6007
2019-02-13 19:28:07,157 [INFO]: #Epoch 114: Reconstruct Loss: 234.6463, Valid Reconstruct Loss: 185.6915
2019-02-13 19:28:12,683 [INFO]: #Epoch 115: Reconstruct Loss: 235.0022, Valid Reconstruct Loss: 179.9572
2019-02-13 19:28:21,050 [INFO]: #Epoch 116: Reconstruct Loss: 234.8564, Valid Reconstruct Loss: 183.8911
2019-02-13 19:28:29,863 [INFO]: #Epoch 117: Reconstruct Loss: 235.0187, Valid Reconstruct Loss: 180.0040
2019-02-13 19:28:34,595 [INFO]: #Epoch 118: Reconstruct Loss: 235.0705, Valid Reconstruct Loss: 180.4701
2019-02-13 19:28:44,589 [INFO]: #Epoch 119: Reconstruct Loss: 234.6219, Valid Reconstruct Loss: 183.4488
2019-02-13 19:28:50,941 [INFO]: #Epoch 120: Reconstruct Loss: 234.8961, Valid Reconstruct Loss: 182.7483
2019-02-13 19:29:00,746 [INFO]: #Epoch 121: Reconstruct Loss: 234.8376, Valid Reconstruct Loss: 179.0783
2019-02-13 19:29:11,345 [INFO]: #Epoch 122: Reconstruct Loss: 234.9216, Valid Reconstruct Loss: 183.5066
